npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
2137107148,HAQUE,IMRAN,ASHEBORO,NC,Internal Medicine,S,BREO ELLIPTA,FLUTICASONE/VILANTEROL,23,136,138.0,3306,32469.71,"",#,112,"",114.0,2716,26868.43,= 53.0
-1581820429,KALACHE,SAFA,NEW YORK,NY,Nephrology,S,RENVELA,SEVELAMER CARBONATE,"",34,36.0,1054,38271.6,"",*,14,"",16.0,480,15523.27,= 43.0
-1420442731,DERVAN,JOHN,E. SETAUKET,NY,Interventional Cardiology,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,39,104,312.0,9360,1313.68,39,"",104,"",312.0,9360,1313.68,= 48.0
-2006299437,NIETO,J. FELIPE,HOUSTON,TX,Psychiatry,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,"",12,14.0,420,99.97,"",*,12,"",14.0,420,99.97,= 54.0
-2016441618,AHMAD,MASUDA,HARLAN,KY,Family Practice,S,LANSOPRAZOLE,LANSOPRAZOLE,"",17,25.0,750,367.93,"",*,"",*,"","","",= 47.0
2096818365,BURTON,BRADLEY,POCATELLO,ID,Family Practice,S,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,"",12,24.5,735,260.73,"",#,"",#,"","","",= 42.0
2137183745,BETHUNE,CRAIG,GRAND RAPIDS,MI,Family Practice,S,TOPIRAMATE,TOPIRAMATE,"",15,15.2,418,600.43,"",*,15,"",15.2,418,600.43,= 31.0
-1378995894,RYAN,DEBRA,SAYRE,PA,Internal Medicine,S,FLUOXETINE HCL,FLUOXETINE HCL,13,42,112.0,3360,1043.95,"",*,31,"",91.0,2730,861.32,= 52.0
-1813978877,ALVAREZ,ASHLEY,COLDWATER,KS,Nurse Practitioner,S,MIRTAZAPINE,MIRTAZAPINE,"",22,22.0,305,179.56,"",*,"",*,"","","",= 50.0
-1925472626,WERAARCHAKUL,WITOON,NORMAL,IL,Cardiovascular Disease (Cardiology),S,NITROGLYCERIN,NITROGLYCERIN,"",26,27.9,444,3055.78,"",*,26,"",27.9,444,3055.78,= 35.0
-1723376279,MANEJA,MARIANNE,SAN MATEO,CA,Nurse Practitioner,S,SERTRALINE HCL,SERTRALINE HCL,"",15,21.0,630,119.47,0,"",0,"",0.0,0,0.0,= 35.0
-2127471873,NAZARIO,BRUNILDA,BRANDON,FL,Family Practice,S,NYSTOP,NYSTATIN,"",12,12.5,195,553.2,"",*,12,"",12.5,195,553.2,= 46.0
-1369811664,GUTIERREZ,JAIME,DEL RIO,TX,Family Practice,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,144,169,169.0,1329,1265.27,118,"",141,"",141.0,1112,1065.76,= 52.0
-2066948925,SAFER,JOSHUA,BOSTON,MA,Endocrinology,S,SYNTHROID,LEVOTHYROXINE SODIUM,12,41,100.0,3000,2949.97,"",#,"",#,"","","",= 38.0
-2046729809,CHAPPELL,ANN,OAKLAND,CA,Psychiatry,S,MS CONTIN,MORPHINE SULFATE,"",18,18.0,540,29879.55,0,"",0,"",0.0,0,0.0,= 43.0
-1945700281,USAITIS,ROBERT,DU BOIS,PA,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,"",27,47.0,1410,2879.11,"",*,27,"",47.0,1410,2879.11,= 45.0
-1339574803,BRIER,PETER,LEMOYNE,PA,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,17,55,77.0,2223,465.91,"",#,40,"",62.0,1815,360.64,= 37.0
-1864528424,FORESTAL,IMMA,SCHENECTADY,NY,Student in an Organized Health Care Education/Training Program,T,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,"",11,17.0,510,52.6,"",*,"",*,"","","",= 53.0
-1420394196,NEWTON ROSENOW,MANDY,DES MOINES,IA,Physician Assistant,S,PRIMIDONE,PRIMIDONE,"",12,12.0,360,87.42,0,"",0,"",0.0,0,0.0,= 42.0
-1743402849,WELCH,DINAH,PINEHURST,NC,Nurse Practitioner,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,"",29,40.0,1200,211.53,"",#,"",#,"","","",= 38.0
-1551757635,GOODMAN,DAVID,BAYSIDE,NY,Psychiatry,S,LAMOTRIGINE,LAMOTRIGINE,12,100,108.0,3094,1757.13,"",*,72,"",76.0,2230,1501.9,= 49.0
-1580988689,CARPIO,ORLANDO,MIDDLE VILLAGE,NY,Internal Medicine,S,DULOXETINE HCL,DULOXETINE HCL,"",43,43.0,1160,1343.17,"",*,43,"",43.0,1160,1343.17,= 38.0
-1420314691,ABILA,SOLOMON,FONTANA,CA,Family Practice,S,OMEPRAZOLE,OMEPRAZOLE,31,80,222.9,6688,2885.29,"",#,"",#,"","","",= 49.0
-1521417279,TAYLOR,STEPHANIE,STATESVILLE,NC,Physician Assistant,S,CARVEDILOL,CARVEDILOL,21,89,167.0,4984,613.76,"",#,"",#,"","","",= 49.0
2127008282,BALA,ROBERT,ROCKY MOUNT,NC,Family Practice,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,13,61,87.0,2592,2669.14,"",#,"",#,"","","",= 42.0
-2107294568,VALLABHAN,RAVI,DALLAS,TX,Interventional Cardiology,S,VALSARTAN-HYDROCHLOROTHIAZIDE,VALSARTAN/HYDROCHLOROTHIAZIDE,"",19,41.0,1230,581.46,"",*,19,"",41.0,1230,581.46,= 35.0
-1713398853,DRAGOO,BRUCE,GRAND RAPIDS,MI,Ophthalmology,S,COMBIGAN,BRIMONIDINE TARTRATE/TIMOLOL,"",13,22.5,653,4243.01,"",*,13,"",22.5,653,4243.01,= 49.0
-1430282646,PADILLA-VAZQUEZ,ARNOLDO,EUGENE,OR,Internal Medicine,S,COUMADIN,WARFARIN SODIUM,"",23,25.4,741,1380.57,"",*,23,"",25.4,741,1380.57,= 51.0
-1996123664,CASTLEBERRY,STEPHEN,SULPHUR,LA,General Surgery,S,GAVILYTE-G,"PEG3350/SOD SULF,BICARB,CL/KCL",17,17,17.0,17,239.42,"",#,"",#,"","","",= 41.0
-1440591748,CASTRO-ANDRES,GRACE,IRVING,TX,Internal Medicine,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,31,107,177.0,5310,422.65,"",#,80,"",130.0,3900,310.71,= 34.0
-1693211508,VISHNUPAD,KALPANA,SPRINGFIELD,OH,Psychiatry,S,ZIPRASIDONE HCL,ZIPRASIDONE HCL,11,108,112.0,3287,9012.66,"",*,"",*,"","","",= 38.0
-1945732358,SKIER,MARK,BAYVIEW,WI,Internal Medicine,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,"",53,63.0,1698,1128.49,"",*,13,"",23.0,690,630.28,= 42.0
-1460830359,JAROSZEWSKI,DAVID,DENVER,NC,Family Practice,S,OXYCODONE HCL,OXYCODONE HCL,"",43,43.0,1251,1062.15,"",*,14,"",14.0,420,323.09,= 52.0
-1379760513,TREVINO,MELINDA,FRESNO,CA,Family Practice,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",21,70.0,2100,547.72,"",#,"",#,"","","",= 32.0
-1905099055,MUNNS,SUZANNE,WATERLOO,IA,Family Practice,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",53,65.0,1943,528.1,"",#,"",#,"","","",= 49.0
-1450672966,BRIGLIN-MAVADY,CYNTHIA,NORWICH,NY,Ophthalmology,S,DORZOLAMIDE HCL,DORZOLAMIDE HCL,"",27,51.8,1527,748.99,"",#,"",#,"","","",= 31.0
-1470895045,HIRSCH,RONALD,MADISON HEIGHTS,MI,Family Practice,S,JENTADUETO,LINAGLIPTIN/METFORMIN HCL,"",12,12.0,360,4295.28,0,"",0,"",0.0,0,0.0,= 48.0
-1299242327,TCHEUREKDJIAN,HAIG,MAYFIELD HEIGHTS,OH,Allergy/ Immunology,S,AMOXICILLIN-CLAVULANATE POTASS,AMOXICILLIN/POTASSIUM CLAV,"",12,12.0,152,206.72,"",#,"",#,"","","",= 46.0
-1501259386,MCGRATH,ANDREA,CHARLOTTE,NC,Internal Medicine,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,"",20,30.0,880,286.19,"",#,"",#,"","","",= 40.0
-2066826428,SCHRADER,MICHAEL,SAN FRANCISCO,CA,Internal Medicine,S,AMOXICILLIN,AMOXICILLIN,34,41,41.0,373,235.81,"",#,"",#,"","","",= 48.0
-1753761491,HOWARD,JAMES,UNIVERSITY PLACE,WA,Psychiatry,S,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,"",26,44.0,1275,791.89,"",*,13,"",19.0,540,92.7,= 52.0
-1379953455,LEMAY,DAVID,SYLVA,NC,Dentist,T,AMOXICILLIN,AMOXICILLIN,13,19,19.0,52,35.3,13,"",19,"",19.0,52,35.3,= 50.0
-1531526522,WILLIAMS-CLEAVES,BEVERLY,MEMPHIS,TN,Endocrinology,S,JANUMET,SITAGLIPTIN PHOS/METFORMIN HCL,18,57,105.0,3150,31670.62,"",#,"",#,"","","",= 38.0
-1470898717,GAIS,RICHARD,MORGANTOWN,WV,Family Practice,S,SYNTHROID,LEVOTHYROXINE SODIUM,"",29,85.0,2550,699.42,"",*,29,"",85.0,2550,699.42,= 45.0
-1359806236,GRAVES,AGNES,CAMBRIDGE,MA,Internal Medicine,S,RANITIDINE HCL,RANITIDINE HCL,"",23,33.0,964,242.66,"",*,23,"",33.0,964,242.66,= 38.0
-1379825373,DURHEIM,MICHAEL,DURHAM,NC,Internal Medicine,S,PROAIR HFA,ALBUTEROL SULFATE,"",12,18.0,509,908.05,"",*,"",*,"","","",= 35.0
-1895186811,BROWN,MATTHEW,ROCHESTER,NY,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,15,52,52.1,951,2803.4,"",*,27,"",27.1,482,1470.66,= 47.0
2096855307,HINSON,JAMES,OAKLAND,CA,Psychiatry,S,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,32,258,258.0,7296,4624.19,"",*,46,"",46.0,1348,780.37,= 41.0
-1490946224,PARK,YOON,VANCOUVER,WA,Family Practice,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",12,36.0,1080,297.14,"",*,"",*,"","","",= 38.0
-1470899392,PRABHAKAR,BALAKRISHNA,KATY,TX,Internal Medicine,S,MIRTAZAPINE,MIRTAZAPINE,"",11,11.0,330,132.0,"",*,11,"",11.0,330,132.0,= 46.0
-1985096359,LEWIS,REBECCA,ALPINE,TX,Nurse Practitioner,S,PREMARIN,"ESTROGENS, CONJUGATED","",14,14.0,420,2103.73,"",*,"",*,"","","",= 41.0
-1531259273,MOYA,YANINA,MORENO VALLEY,CA,Physician Assistant,S,GABAPENTIN,GABAPENTIN,31,106,137.0,4092,1493.66,"",#,81,"",103.0,3072,893.63,= 52.0
-1662674295,ALETI,SUMITH,JACKSONVILLE,FL,Interventional Cardiology,S,OMEPRAZOLE,OMEPRAZOLE,"",13,30.0,900,74.04,"",*,13,"",30.0,900,74.04,= 46.0
2056418585,PATEL,MANISH,ELIZABETH,NJ,Internal Medicine,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,"",24,30.0,900,7643.55,"",*,24,"",30.0,900,7643.55,= 36.0
-1369852633,TREVINO,RODOLFO,INCHELIUM,WA,Family Practice,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,12,60,62.0,1860,111.25,"",#,"",#,"","","",= 37.0
2076691294,DECK,JEROME,PLEASANTON,CA,Internal Medicine,S,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,18,55,139.0,4066,1794.41,"",#,42,"",116.7,3473,892.65,= 47.0
-1420444878,CUMMINGS,SCOTT,BLUFFTON,SC,Internal Medicine,S,OMEGA-3 ACID ETHYL ESTERS,OMEGA-3 ACID ETHYL ESTERS,"",12,36.0,1080,4167.58,"",*,12,"",36.0,1080,4167.58,= 43.0
-1723517149,STEIN,ALVIN,DAYTON,OH,Internal Medicine,S,PROAIR HFA,ALBUTEROL SULFATE,20,44,53.5,1347,3042.77,20,"",44,"",53.5,1347,3042.77,= 43.0
-1531556611,CUPP,CHRISTIAN,SCOTT CITY,KS,Family Practice,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,"",43,52.1,1563,860.51,"",*,26,"",34.9,1047,553.51,= 42.0
2016387977,KLOOSTER,ONNA,WESTMINSTER,CO,Nurse Practitioner,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",16,16.0,259,120.63,"",*,"",*,"","","",= 44.0
2036395200,TUSA,MARK,TEMPLE,TX,Dermatology,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,20,32,32.0,236,842.99,"",#,"",#,"","","",= 31.0
2016919730,REED,CHARLES,WINNSBORO,LA,Family Practice,S,NITROSTAT,NITROGLYCERIN,"",15,15.0,338,454.72,"",#,"",#,"","","",= 41.0
2086719771,HATTON,DONALD,LAWRENCE,KS,Internal Medicine,S,TOLTERODINE TARTRATE,TOLTERODINE TARTRATE,"",11,11.0,330,697.89,"",*,11,"",11.0,330,697.89,= 34.0
-1925534569,GREEN,RONALD,BEAVER,WV,Physician Assistant,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,"",52,64.0,1920,237.96,"",#,"",#,"","","",= 47.0
-1359746325,MILLIGAN,JANICE,HOMESTEAD,FL,Family Practice,S,MELOXICAM,MELOXICAM,"",15,25.0,750,98.35,"",*,"",*,"","","",= 43.0
2147292453,SPEICHER,SARAH,WEST DES MOINES,IA,Nurse Practitioner,S,DUTASTERIDE,DUTASTERIDE,"",15,22.8,674,877.56,"",*,15,"",22.8,674,877.56,= 42.0
-1389094819,CAMPBELL,CHRISTOPHER,JEFFERSON,NC,Family Practice,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,21,84,106.0,3133,950.94,"",#,"",#,"","","",= 52.0
-1389124940,HALL,LAURIE,BIRMINGHAM,AL,Internal Medicine,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG","",13,23.2,696,4689.9,"",*,"",*,"","","",= 49.0
2026104175,STARK,RICHARD,BOONE,NC,Internal Medicine,S,PAROXETINE HCL,PAROXETINE HCL,"",31,43.0,1290,239.81,"",#,"",#,"","","",= 46.0
-2117415091,FARAH,BRIAN,HIGH POINT,NC,Psychiatry,S,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,31,102,138.1,4120,4641.37,"",*,21,"",29.1,850,357.95,= 33.0
-1359770951,BAI,GRACE,SKOKIE,IL,Ophthalmology,S,TIMOLOL MALEATE,TIMOLOL MALEATE,33,114,162.3,4528,3066.23,"",#,98,"",142.3,4032,2770.36,= 50.0
-2076804935,CASEY-FORD,ROWAN,CLACKAMAS,OR,Family Practice,S,ENALAPRIL MALEATE,ENALAPRIL MALEATE,"",13,13.0,390,417.54,"",*,13,"",13.0,390,417.54,= 53.0
-2107350751,STEGMAN,CHARLES,PRINCESS ANNE,MD,Family Practice,S,OMEPRAZOLE,OMEPRAZOLE,41,174,328.7,9800,2148.14,"",#,"",#,"","","",= 39.0
-1480761873,BERTSCH,REBECCA,COEUR D ALENE,ID,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,13,36,79.7,2387,566.62,"",#,"",#,"","","",= 47.0
-1652828516,CARO,SIXTO,BROOKLYN,NY,Internal Medicine,S,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,35,202,326.0,9780,6718.23,"",#,167,"",277.0,8310,5852.44,= 43.0
-1511301905,COHEN,TODD,BRICK,NJ,Cardiovascular Disease (Cardiology),S,TORSEMIDE,TORSEMIDE,18,54,113.8,3414,1268.8,18,"",54,"",113.8,3414,1268.8,= 37.0
2076879757,HURTS,JONATHAN,SIMMESPORT,LA,Nurse Practitioner,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,"",28,28.0,840,88.3,"",#,"",#,"","","",= 30.0
-1965946898,SMALLEY,CHRISTOPHER,LOUISVILLE,KY,Family Practice,S,HUMALOG KWIKPEN U-100,INSULIN LISPRO,"",17,36.7,1098,21544.54,"",#,"",#,"","","",= 33.0
2127333267,SARANI,SAMAN,UPLAND,CA,Internal Medicine,S,CALCITRIOL,CALCITRIOL,12,40,71.0,2130,877.01,"",#,"",#,"","","",= 38.0
-1612396289,ALLMAN,KIMBERLY,ANDOVER,KS,Family Practice,S,TIZANIDINE HCL,TIZANIDINE HCL,"",13,27.0,750,249.34,"",*,"",*,"","","",= 38.0
-1974967461,BARKSDALE,COLLIS,EASLEY,SC,Family Practice,S,DIPHENOXYLATE-ATROPINE,DIPHENOXYLATE HCL/ATROPINE,"",14,16.0,218,298.31,"",*,"",*,"","","",= 33.0
-1389060706,JOHNSON,CHARLES,LEXINGTON,KY,Family Practice,S,DICYCLOMINE HCL,DICYCLOMINE HCL,"",17,17.0,292,84.31,"",#,"",#,"","","",= 55.0
-1580996559,JONES,SARAH,OMAHA,NE,Psychiatry,S,DONEPEZIL HCL,DONEPEZIL HCL,"",25,45.0,1350,473.0,"",*,25,"",45.0,1350,473.0,= 42.0
-1420173756,HOANG,HOAI-NAM,WATERVILLE,ME,Family Practice,S,AMITRIPTYLINE HCL,AMITRIPTYLINE HCL,11,52,92.0,2685,1605.97,"",*,22,"",46.0,1380,307.37,= 51.0
-1501221073,THAMMAN,VIJAY,LODI,NJ,Internal Medicine,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"",25,43.0,1290,518.17,"",#,"",#,"","","",= 34.0
-2107362292,MILLER,SHERRY,HAZARD,KY,Physician Assistant,S,CILOSTAZOL,CILOSTAZOL,"",24,24.0,720,287.13,"",*,24,"",24.0,720,287.13,= 36.0
-1309267529,MORAN,JOSEPH,STATESVILLE,NC,Internal Medicine,S,METFORMIN HCL ER,METFORMIN HCL,17,104,142.0,4260,834.82,"",#,"",#,"","","",= 38.0
-1410296115,SCOTT,WILLIAM,DARDANELLE,AR,Emergency Medicine,S,TOPIRAMATE,TOPIRAMATE,14,29,43.0,1290,246.54,"",*,"",*,"","","",= 31.0
-1895121728,MARSH,LISA,CLEVELAND,OH,Family Practice,S,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE,"",11,11.0,330,1137.28,0,"",0,"",0.0,0,0.0,= 55.0
-1612285987,CATO,JAMES,AUGUSTA,GA,Internal Medicine,S,ARIPIPRAZOLE,ARIPIPRAZOLE,"",16,16.0,376,6359.29,"",#,"",#,"","","",= 36.0
-1511078907,LEVENS,GERALD,NAPLES,FL,Family Practice,S,JANTOVEN,WARFARIN SODIUM,"",12,30.5,915,261.18,"",*,12,"",30.5,915,261.18,= 47.0
2107817577,EYPPER,GEORGE,WORCESTER,MA,Internal Medicine,S,RISPERIDONE,RISPERIDONE,"",34,38.0,1140,365.94,"",*,23,"",27.0,810,242.58,= 41.0
2076559533,JONES,HARRIETT,HAMPTON,VA,Family Practice,S,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,"",14,14.0,402,356.35,"",*,14,"",14.0,402,356.35,= 46.0
-1895226824,CASALE,LINDA,FAIRFIELD,CT,Cardiovascular Disease (Cardiology),S,ENALAPRIL MALEATE,ENALAPRIL MALEATE,"",20,36.0,1080,441.6,"",*,20,"",36.0,1080,441.6,= 46.0
-1632274705,RIVERA ZELAYA,GINA,INDIANAPOLIS,IN,Family Practice,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"",12,28.0,813,42.73,"",*,"",*,"","","",= 33.0
-1772983867,VANBIBER,RUSSELL,HOUSTON,TX,Family Practice,S,MUPIROCIN,MUPIROCIN CALCIUM,"",13,13.0,128,2455.6,"",*,13,"",13.0,128,2455.6,= 36.0
-1955687048,CALERO,ELEAZAR,CHICAGO,IL,Internal Medicine,S,SOTALOL,SOTALOL HCL,"",11,25.0,750,242.83,"",*,"",*,"","","",= 53.0
-1400084197,DYKYJ,ROMAN,PHILADELPHIA,PA,Internal Medicine,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,14,136,150.0,4500,2447.7,14,"",136,"",150.0,4500,2447.7,= 31.0
-1985131174,FITZPATRICK,PETER,JACKSONVILLE,FL,Nephrology,S,PREDNISONE,PREDNISONE,"",16,42.0,1260,285.38,"",#,"",#,"","","",= 43.0
-1420438715,WAGNER,WILLIAM,ANDERSON,SC,Pain Management,S,BUTRANS,BUPRENORPHINE,"",23,23.0,169,4043.95,0,"",0,"",0.0,0,0.0,= 44.0
-2107129470,GILBERT,KATIE,PALACIOS,TX,Nurse Practitioner,S,FLUOXETINE HCL,FLUOXETINE HCL,"",24,52.0,1560,467.81,"",#,"",#,"","","",= 37.0
2006829634,MAYRO,LESLIE,PHILADELPHIA,PA,Internal Medicine,S,GABAPENTIN,GABAPENTIN,"",52,52.0,1466,393.46,"",#,"",#,"","","",= 44.0
-2056753855,ADDEPALLI,ARADHANA,DETROIT,MI,Endocrinology,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",11,19.0,570,37.38,"",*,"",*,"","","",= 31.0
-1359575097,KORBAJ,RABEE,ST PETERSBURG,FL,Internal Medicine,S,CEFUROXIME,CEFUROXIME AXETIL,71,72,72.0,378,1663.24,55,"",56,"",56.0,302,1372.52,= 54.0
-1652686979,CHRISTOFERSON,HOLLY,FEDERAL WAY,WA,Family Practice,S,ATENOLOL,ATENOLOL,28,91,273.0,8190,785.78,"",#,"",#,"","","",= 42.0
-1521414408,AMENTA,CIRA,QUAKERTOWN,PA,Internal Medicine,S,GLIPIZIDE,GLIPIZIDE,15,84,97.0,2900,502.42,"",#,"",#,"","","",= 45.0
-1561808444,TITEL,ROBYN,DE FOREST,WI,Family Practice,S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,12,43,99.3,2978,395.08,"",#,"",#,"","","",= 53.0
-1753849171,GUPTA,SANJAY,BROOKFIELD,CT,Orthopedic Surgery,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,15,18,18.0,63,132.8,"",#,"",#,"","","",= 42.0
-1945704539,CHIA,SAM,ARCADIA,CA,Internal Medicine,S,ROPINIROLE HCL,ROPINIROLE HCL,"",11,31.0,930,191.17,"",*,11,"",31.0,930,191.17,= 39.0
-1551731466,SHAH,HEMA,SAN MATEO,CA,Internal Medicine,S,QVAR,BECLOMETHASONE DIPROPIONATE,15,20,20.0,598,3977.51,15,"",20,"",20.0,598,3977.51,= 51.0
-1733641846,CARVER,JOEL,FAYETTEVILLE,AR,Cardiovascular Disease (Cardiology),S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,11,35,47.0,1410,141.79,"",#,"",#,"","","",= 40.0
-1682104590,FRARY,JENNIFER,CASPER,WY,Physician Assistant,S,MECLIZINE HCL,MECLIZINE HCL,"",13,13.0,128,68.8,"",*,13,"",13.0,128,68.8,= 38.0
-1561458870,PELC,JENNA,SPRINGFIELD,IL,Nurse Practitioner,S,ROPINIROLE HCL,ROPINIROLE HCL,"",29,49.0,1470,792.82,"",#,"",#,"","","",= 36.0
-2137642210,BRYANT,MICHAEL,MC KENZIE,TN,Family Practice,S,RANITIDINE HCL,RANITIDINE HCL,49,262,346.5,10374,3491.3,27,"",120,"",178.3,5330,1862.51,= 44.0
-1299208082,RUNDE,MARK,DUBUQUE,IA,Internal Medicine,S,RAMIPRIL,RAMIPRIL,"",13,27.0,810,82.18,"",*,13,"",27.0,810,82.18,= 50.0
-1430457689,JANIS,MARTIN,RALEIGH,NC,Internal Medicine,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,13,41,115.0,3450,634.36,13,"",41,"",115.0,3450,634.36,= 53.0
-1753817517,MEADOR,JOSHUA,KEIZER,OR,Family Practice,S,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,"",13,39.0,1170,1029.01,"",#,"",#,"","","",= 34.0
2147290572,PRADHAN,SANGITA,ROCHESTER HILLS,MI,Internal Medicine,S,CLONAZEPAM,CLONAZEPAM,"",20,34.5,1003,167.21,"",#,"",#,"","","",= 36.0
2006998273,GUADIZ,RAMON,LYNWOOD,CA,Neurology,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,"",12,12.0,360,43.16,"",*,12,"",12.0,360,43.16,= 44.0
-1430549998,ROJAS,CARLOS,SAN DIEGO,CA,Family Practice,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",21,45.0,1350,395.57,"",#,"",#,"","","",= 38.0
-2036550101,WONG,CHRISTOPHER,SEATTLE,WA,Internal Medicine,S,VICODIN,HYDROCODONE/ACETAMINOPHEN,"",12,12.0,300,1674.36,"",*,12,"",12.0,300,1674.36,= 43.0
2096712748,SCHWEISS,KENNETH,FAIRFIELD,IL,Physician Assistant,S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,"",33,51.0,1530,551.07,"",*,33,"",51.0,1530,551.07,= 31.0
-1410343832,SHIN,YONG,SANATOGA,PA,Psychiatry,S,BUPROPION HCL SR,BUPROPION HCL,26,96,112.0,3325,2258.77,"",#,73,"",87.0,2590,1893.98,= 43.0
-1864803199,WILLIAMS,ALLYSON,HAZARD,KY,Nurse Practitioner,S,ATENOLOL,ATENOLOL,"",21,29.0,870,69.16,"",*,"",*,"","","",= 40.0
-1339657165,CHI,JANG,AUBURN,NY,Internal Medicine,S,MECLIZINE HCL,MECLIZINE HCL,"",35,37.0,932,779.12,"",*,18,"",18.0,400,189.53,= 35.0
2066716135,CHANG,BEVERLY,SAN DIEGO,CA,Psychiatry,S,DULOXETINE HCL,DULOXETINE HCL,"",17,17.0,504,1067.36,"",*,"",*,"","","",= 40.0
-1349676317,DRISCOLL,DANIEL,MILTON,MA,Internal Medicine,S,TOLTERODINE TARTRATE,TOLTERODINE TARTRATE,"",14,22.0,660,2791.07,"",*,14,"",22.0,660,2791.07,= 49.0
-2117339703,NORIEGA ACOSTA,ANTONIO,CABO ROJO,PR,General Practice,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,"",44,58.0,1740,753.26,"",*,21,"",33.0,990,355.88,= 33.0
-1521038315,CHEN CHEN,JENNY,INGLEWOOD,CA,Physician Assistant,S,OMEPRAZOLE,OMEPRAZOLE,"",27,51.0,1530,283.98,"",#,"",#,"","","",= 44.0
-2036542732,LINDLEY,JEFFREY,MISSOULA,MT,Family Practice,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,18,66,156.0,4646,451.78,"",#,54,"",136.0,4054,408.7,= 30.0
-1521397362,HUNTER,GEORGE,JEANNETTE,PA,Internal Medicine,S,CIMETIDINE,CIMETIDINE,"",23,23.0,680,2150.89,"",*,23,"",23.0,680,2150.89,= 55.0
-1622379515,GAVIN,ANDREA,PLYMOUTH,WI,Family Practice,S,METFORMIN HCL ER,METFORMIN HCL,"",47,99.2,2932,676.48,"",*,28,"",70.0,2085,407.06,= 34.0
-1571890589,MAHADEV,VENNARALAGAPPAN,KINGSFORD,MI,Cardiovascular Disease (Cardiology),S,CEFUROXIME,CEFUROXIME AXETIL,15,17,17.0,153,510.93,15,"",17,"",17.0,153,510.93,= 46.0
-1622531827,MORIN,PETER,LINCOLN,NE,Family Practice,S,DONEPEZIL HCL,DONEPEZIL HCL,11,55,76.6,2244,653.35,11,"",55,"",76.6,2244,653.35,= 32.0
